# FeHinit FeH sigma_FeH
-1.75 -1.3217708261989733 0.21209789557107192
-1.75 -1.2561899257081193 0.24569116851942419
-1.75 -1.209311914408339 0.27279635575137595
-1.75 -1.170881181757356 0.2914104179158218
-1.75 -1.1429804779190897 0.3069167904137342
-1.75 -1.1233048994422536 0.31993596509979605
-1.75 -1.102610719930244 0.3300493262164523
-1.75 -1.0884558313449288 0.33464816230232597
-1.75 -1.078272929188646 0.3419079325146556
-1.5 -1.4999159999999976 -3.199999999797518e-05
-1.5 -1.4999820802728225 0.00014898058761814465
-1.5 -1.4999012912751677 0.00029761610738256514
-1.5 -1.4997855054573406 0.0005276216756340993
-1.5 -1.4995022922764036 0.0011616286642668402
-1.5 -1.4993761780346686 0.0016298134981301237
-1.5 -1.4989550448336195 0.0025525096843348814
-1.5 -1.4986988563677228 0.0036410621501268073
-1.5 -1.497333352667117 0.006002688973869777
-1.5 -1.4957795812945363 0.008168261518647623
-1.5 -1.49354646983556 0.011097318996755728
-1.5 -1.4911294228391028 0.013091035216357202
-1.5 -1.4864670751103641 0.016798869087081524
-1.5 -1.4820924323983793 0.01962273984692773
-1.5 -1.474240192326221 0.02436191266609651
-1.5 -1.4648406523395532 0.027101593431135808
-1.5 -1.455198934473258 0.03183659275319139
-1.5 -1.4417461354285919 0.034299170790077764
-1.5 -1.4265394598669292 0.03944488712703568
-1.5 -1.403968510117068 0.051657737608969724
-1.5 -1.357438614243807 0.0849042688410728
-1.5 -1.269548137207311 0.12426433678983065
-1.5 -1.201629173967446 0.15707114212026654
-1.5 -1.1493366403626546 0.18828378822283096
-1.5 -1.1090948899250543 0.21370905439057994
-1.5 -1.0768284344106716 0.23218746157405518
-1.5 -1.0520815045034269 0.24671166703753308
-1.5 -1.0339926625911127 0.2593661501532367
-1.5 -1.0169540744893064 0.2694199731870917
-1.5 -1.0039782343602428 0.27464611059350497
-1.5 -0.9949053436818948 0.28191758489251334
-1.25 -1.2500040768 8.602240000016276e-05
-1.25 -1.249923930958904 0.00015626410958903677
-1.25 -1.24989749829396 0.0003047042950537152
-1.25 -1.2497254759054175 0.0006560760251421063
-1.25 -1.2496463590278173 0.0009173931726549793
-1.25 -1.2494092696629213 0.0014451685393259564
-1.25 -1.2492686328365157 0.0020922682027856706
-1.25 -1.2483918652650492 0.003631021007006517
-1.25 -1.2476936461975194 0.004529850841699881
-1.25 -1.2461583958513114 0.006468201305134599
-1.25 -1.245066988251813 0.00750950584251779
-1.25 -1.2421947651865795 0.009538956544203251
-1.25 -1.2397528202687842 0.011310631995407256
-1.25 -1.2353602975800724 0.01391391829094701
-1.25 -1.2295825797988893 0.0158786504504147
-1.25 -1.2240804364513735 0.018449336791349694
-1.25 -1.2158711656409702 0.020504960842446483
-1.25 -1.2063978771740338 0.023978746607593755
-1.25 -1.1927278054566204 0.0320992888112695
-1.25 -1.1620320100434816 0.054859099225383484
