# FeHinit Minit FeH sigma_FeH FeH_low FeH_high sigma_FeH_low sigma_FeH_high
-1.25 5.827403999999999 -1.231886 0.01321 -1.234332 -1.2286 0.011299999999999998 0.014948
-1.25 5.876991 -1.2290500000000002 0.014311999999999998 -1.231416 -1.2269 0.012384 0.016632
-1.25 5.927197 -1.2264939999999998 0.015043000000000004 -1.230132 -1.2234 0.012252 0.017315999999999998
-1.25 5.977062999999999 -1.2233669999999999 0.016284 -1.2259 -1.220584 0.0138 0.018732000000000002
-1.25 6.027076000000001 -1.219486 0.017352 -1.2229999999999999 -1.215984 0.0149 0.0194
-1.25 6.077168000000001 -1.215179 0.018323999999999997 -1.218316 -1.2125 0.0157 0.020200000000000003
-1.25 6.127040000000001 -1.2106130000000002 0.020168 -1.2148160000000001 -1.207984 0.016984000000000003 0.023063999999999998
-1.25 6.177190000000001 -1.2056940000000003 0.022412 -1.2097 -1.2018840000000002 0.018484 0.025979999999999996
-1.25 6.2271220000000005 -1.198039 0.025816999999999996 -1.2044 -1.192984 0.020368 0.029911999999999998
-1.25 6.277098 -1.1907619999999999 0.028708 -1.198516 -1.1834 0.021584 0.037164
-1.25 6.327139999999999 -1.17363 0.039966 -1.188048 -1.158884 0.027224 0.054216
-1.25 6.377103 -1.158418 0.047859000000000006 -1.174712 -1.141884 0.03234 0.06048799999999999
-1.25 6.427127 -1.130847 0.06205399999999999 -1.1507640000000001 -1.110684 0.048256 0.07624399999999999
-1.25 6.477238000000001 -1.099389 0.07861000000000001 -1.116932 -1.08188 0.067468 0.0939
-1.25 6.5271469999999985 -1.074022 0.09102699999999998 -1.0872439999999999 -1.061956 0.077884 0.1042
-1.25 6.577158999999999 -1.049841 0.10477299999999999 -1.058 -1.0411199999999998 0.094704 0.11226399999999999
-1.25 6.627161000000001 -1.028559 0.11690000000000002 -1.0344 -1.021768 0.108384 0.126716
-1.25 6.677096999999999 -1.009088 0.129722 -1.014516 -1.004604 0.122504 0.136596
-1.25 6.727178 -0.9924580000000001 0.14055600000000001 -0.9975 -0.9884 0.134436 0.1462
-1.25 6.777116000000002 -0.976181 0.15073699999999998 -0.979848 -0.972384 0.145152 0.15691600000000003
-1.25 6.827145000000001 -0.9624269999999998 0.15992599999999998 -0.966716 -0.9583000000000002 0.15372 0.167064
-1.25 6.8771260000000005 -0.950215 0.167376 -0.9537319999999999 -0.946 0.161236 0.17221599999999998
-1.25 6.927114999999999 -0.939314 0.17525 -0.943716 -0.9341 0.1696 0.18098
-1.25 6.977167000000001 -0.9306640000000003 0.18214699999999998 -0.935928 -0.9255840000000001 0.176068 0.1877
-1.25 7.027111000000001 -0.9206219999999997 0.18735500000000005 -0.925632 -0.915584 0.1816 0.193512
-1.25 7.077173000000001 -0.913409 0.19243100000000002 -0.921932 -0.907284 0.18591999999999997 0.19881600000000002
-1.25 7.127136 -0.9078360000000001 0.198572 -0.9159 -0.9009 0.19235199999999997 0.2046
-1.25 7.177155999999999 -0.9017409999999999 0.20244399999999999 -0.9088160000000001 -0.8944840000000001 0.19680000000000003 0.208664
-1.25 7.227098999999999 -0.894843 0.205783 -0.900312 -0.8873679999999999 0.2004 0.21101599999999998
-1.25 7.2771300000000005 -0.8903160000000001 0.20949500000000001 -0.8977320000000001 -0.8836520000000001 0.203984 0.215216
-1.25 7.327139999999999 -0.8856170000000002 0.21221199999999998 -0.8932 -0.8770519999999999 0.207668 0.2178
-1.25 7.377096 -0.882765 0.216467 -0.8896 -0.8764839999999999 0.210004 0.22149600000000003
-1.25 7.427147 -0.8787639999999999 0.21825699999999998 -0.885216 -0.871284 0.2136 0.223616
-1.0 3.9774789999999998 -1.0 0.0 -1.0 -1.0 0.0 0.0
-1.0 4.026254 -1.0 0.0 -1.0 -1.0 0.0 0.0
-1.0 4.076192 -1.0 0.0 -1.0 -1.0 0.0 0.0
-1.0 4.12716 -1.0 0.0 -1.0 -1.0 0.0 0.0
-1.0 4.1765550000000005 -1.0 0.0 -1.0 -1.0 0.0 0.0
-1.0 4.2265809999999995 -1.0 0.0 -1.0 -1.0 0.0 0.0
-1.0 4.2770019999999995 -1.0 0.0 -1.0 -1.0 0.0 0.0
-1.0 4.326423 -1.0 3e-06 -1.0 -1.0 0.0 0.0
-1.0 4.3762039999999995 -0.999999 2e-06 -1.0 -1.0 0.0 0.0
-1.0 4.427269 -0.9999899999999999 1.3000000000000001e-05 -1.0 -1.0 0.0 0.0
-1.0 4.4760279999999995 -0.9999749999999998 4e-05 -1.0 -1.0 0.0 0.0
-1.0 4.526927999999999 -0.9999859999999999 2.7000000000000002e-05 -1.0 -1.0 0.0 0.0
-1.0 4.576662 -0.999948 8.099999999999999e-05 -1.0 -0.9999 0.0 0.0001
-1.0 4.626856 -0.9999370000000001 0.000117 -1.0 -0.9999 0.0 0.00011599999999999968
-1.0 4.67789 -0.9999079999999999 0.00015500000000000003 -1.0 -0.9998 0.0 0.0002999999999999999
-1.0 4.726669 -0.999884 0.000214 -1.0 -0.9997 0.0 0.0005159999999999996
-1.0 4.777557 -0.99981 0.00035300000000000007 -1.0 -0.9995 0.0 0.001
-1.0 4.827124 -0.9998170000000001 0.000328 -1.0 -0.9995 0.0 0.0009159999999999997
-1.0 4.876807 -0.999751 0.00048800000000000004 -1.0 -0.9995 0.0 0.0013
-1.0 4.92768 -0.9996769999999999 0.00057 -1.0 -0.9993 0.0 0.0014
-1.0 4.976927000000001 -0.999567 0.0007490000000000001 -1.0 -0.9990000000000001 0.0 0.0018
-1.0 5.027138000000001 -0.9994379999999999 0.000947 -1.0 -0.9988 0.0 0.0022
-1.0 5.077441 -0.9994040000000001 0.001046 -1.0 -0.998768 0.0 0.0022
-1.0 5.126755 -0.9990990000000001 0.001461 -1.0 -0.9983 0.00010000000000000002 0.0025159999999999996
-1.0 5.177226000000001 -0.9988390000000001 0.001877 -0.9997 -0.9982 0.0005 0.0028159999999999995
-1.0 5.227117 -0.998626 0.002077 -0.9995160000000001 -0.9978 0.0009 0.0031159999999999994
-1.0 5.276981999999999 -0.9983360000000002 0.0023490000000000004 -0.9994 -0.9974 0.001184 0.0033
-1.0 5.327271 -0.9980680000000003 0.0026069999999999995 -0.9993 -0.997168 0.0013 0.0037
-1.0 5.376909999999999 -0.9974709999999999 0.003168 -0.9985160000000001 -0.996268 0.002084 0.004116
-1.0 5.426973 -0.9970100000000001 0.0033750000000000004 -0.9985 -0.995468 0.0018 0.0045
-1.0 5.477214 -0.9968600000000001 0.003866000000000001 -0.998 -0.9957 0.0026839999999999998 0.0049
-1.0 5.526942 -0.9959799999999999 0.004298 -0.997316 -0.9945 0.0032840000000000005 0.0055
-1.0 5.577584999999999 -0.995281 0.004802 -0.9966160000000001 -0.994 0.0038 0.0057
-1.0 5.627097 -0.994174 0.005327999999999999 -0.995916 -0.9924 0.004 0.0063
-1.0 5.677263000000002 -0.9937210000000001 0.005714999999999999 -0.9951 -0.991984 0.0047 0.006915999999999999
-1.0 5.727169999999998 -0.9924589999999998 0.00642 -0.994016 -0.9908680000000001 0.0053 0.0076159999999999995
-1.0 5.776954 -0.9911900000000002 0.006897000000000001 -0.9926999999999999 -0.989684 0.005783999999999999 0.008
-1.0 5.827386000000001 -0.9895849999999998 0.0075829999999999995 -0.991 -0.9878 0.0065 0.008715999999999998
-1.0 5.877014999999999 -0.988142 0.008168000000000002 -0.9895 -0.9868000000000001 0.006984 0.009516
-1.0 5.927193999999999 -0.9866040000000001 0.008644 -0.988516 -0.9848000000000001 0.0067 0.010016
-1.0 5.977059000000001 -0.9847670000000001 0.00936 -0.9861 -0.983368 0.008 0.010632
-1.0 6.027066 -0.98237 0.010110000000000001 -0.984332 -0.9804 0.0087 0.0112
-1.0 6.077164999999999 -0.9799999999999998 0.010465 -0.9818 -0.9784 0.008884 0.011515999999999998
-1.0 6.127044999999999 -0.9773609999999999 0.011544 -0.9798 -0.9759 0.009784 0.012915999999999999
-1.0 6.1771759999999984 -0.9745 0.012921 -0.976832 -0.9726360000000001 0.0107 0.014932
-1.0 6.227127000000001 -0.969661 0.015296999999999998 -0.9734320000000001 -0.966584 0.011800000000000001 0.019015999999999998
-1.0 6.2771159999999995 -0.9651989999999999 0.017176999999999998 -0.970016 -0.960484 0.012683999999999999 0.022548
-1.0 6.327139 -0.9551310000000002 0.024228999999999997 -0.963916 -0.945952 0.016235999999999997 0.033316
-1.0 6.377086 -0.94494 0.029624 -0.956032 -0.933624 0.018872 0.03841599999999999
-1.0 6.427129000000001 -0.927329 0.038873000000000005 -0.940748 -0.913588 0.029652 0.048916
-1.0 6.477245 -0.9083890000000001 0.049403999999999997 -0.919592 -0.897336 0.040755999999999994 0.060163999999999995
-1.0 6.527141 -0.890986 0.058724000000000005 -0.8996319999999999 -0.8826 0.050268 0.06751199999999999
-1.0 6.577158999999999 -0.872825 0.06936200000000001 -0.8784799999999999 -0.867152 0.062504 0.07454799999999999
-1.0 6.627161999999999 -0.8581920000000001 0.078538 -0.862312 -0.8535 0.071684 0.08521599999999999
-1.0 6.677090999999999 -0.8444779999999998 0.08833799999999999 -0.848816 -0.8409 0.0827 0.093916
-1.0 6.727175999999999 -0.8320289999999999 0.09710800000000001 -0.8358000000000001 -0.8288 0.09265200000000001 0.1011
-1.0 6.777111 -0.820424 0.10517599999999999 -0.8233000000000001 -0.8178 0.101068 0.109616
-1.0 6.827152999999999 -0.80994 0.11241299999999999 -0.8132 -0.8069 0.10836799999999999 0.117116
-1.0 6.877116999999999 -0.8006929999999999 0.11834999999999997 -0.8040160000000001 -0.7976 0.114084 0.121648
-1.0 6.927117000000001 -0.79232 0.125003 -0.7955000000000001 -0.7887 0.121084 0.129064
-1.0 6.977165 -0.785498 0.130778 -0.7895479999999999 -0.781784 0.1264 0.13461599999999999
-1.0 7.027110999999999 -0.777631 0.135271 -0.7809159999999999 -0.774284 0.13108399999999998 0.139928
-1.0 7.077172999999998 -0.771987 0.13954999999999998 -0.77748 -0.7674839999999999 0.13508399999999998 0.143932
-1.0 7.127136000000002 -0.7675409999999999 0.145 -0.7728 -0.762852 0.140868 0.14868
-1.0 7.177151999999999 -0.762239 0.148039 -0.767316 -0.7574679999999999 0.144084 0.152616
-1.0 7.227098999999999 -0.757213 0.151346 -0.7611 -0.751868 0.147584 0.1542
-1.0 7.277128000000001 -0.753884 0.15452399999999997 -0.7596320000000001 -0.749152 0.150584 0.1582
-1.0 7.327140999999999 -0.749775 0.157097 -0.7554 -0.743768 0.1537 0.160596
-1.0 7.377097000000001 -0.747111 0.16049500000000003 -0.752016 -0.742784 0.15558399999999997 0.16436399999999998
-1.0 7.427145999999999 -0.7439709999999999 0.16212800000000002 -0.748816 -0.7388840000000001 0.1586 0.16594799999999998
-0.75 3.977479 -0.75 0.0 -0.75 -0.75 0.0 0.0
-0.75 4.026254000000001 -0.75 0.0 -0.75 -0.75 0.0 0.0
-0.75 4.076192 -0.75 0.0 -0.75 -0.75 0.0 0.0
-0.75 4.12716 -0.75 0.0 -0.75 -0.75 0.0 0.0
-0.75 4.176555 -0.75 0.0 -0.75 -0.75 0.0 0.0
-0.75 4.2265809999999995 -0.75 0.0 -0.75 -0.75 0.0 0.0
-0.75 4.2770019999999995 -0.75 0.0 -0.75 -0.75 0.0 0.0
-0.75 4.326423 -0.75 0.0 -0.75 -0.75 0.0 0.0
-0.75 4.3762039999999995 -0.749999 1e-06 -0.75 -0.75 0.0 0.0
-0.75 4.427268999999999 -0.749993 8e-06 -0.75 -0.75 0.0 0.0
-0.75 4.476028 -0.7499860000000002 2.3e-05 -0.75 -0.75 0.0 0.0
-0.75 4.526928000000001 -0.749993 1.4000000000000001e-05 -0.75 -0.75 0.0 0.0
-0.75 4.576662000000001 -0.7499710000000002 4.4999999999999996e-05 -0.75 -0.75 0.0 0.0001
-0.75 4.626856 -0.749964 6.6e-05 -0.75 -0.749984 0.0 0.0001
-0.75 4.67789 -0.7499509999999999 8.800000000000001e-05 -0.75 -0.7499 0.0 0.0002
-0.75 4.726669 -0.749936 0.000121 -0.75 -0.7498 0.0 0.0003159999999999996
-0.75 4.777556999999999 -0.749889 0.000196 -0.75 -0.7497 0.0 0.0005
-0.75 4.827124 -0.749897 0.000185 -0.75 -0.7497 0.0 0.0005159999999999996
-0.75 4.876807 -0.7498579999999998 0.000273 -0.75 -0.7497 0.0 0.0007159999999999996
-0.75 4.92768 -0.74982 0.00032 -0.75 -0.7496 0.0 0.0008
-0.75 4.976927 -0.749756 0.00041999999999999996 -0.75 -0.7494 0.0 0.001
-0.75 5.027190999999999 -0.7496849999999999 0.000544 -0.75 -0.7493839999999999 0.0 0.0011999999999999997
-0.75 5.077383 -0.7496670000000001 0.0005899999999999999 -0.75 -0.7492 0.0 0.0011999999999999997
-0.75 5.126765000000001 -0.749495 0.0008299999999999999 -0.75 -0.7491 0.00010000000000000002 0.0014
-0.75 5.177251999999999 -0.7493470000000001 0.001014 -0.7499 -0.748884 0.00020000000000000004 0.0016159999999999998
-0.75 5.227082 -0.7492409999999998 0.0011389999999999998 -0.7498 -0.748784 0.0003 0.0018159999999999997
-0.75 5.27695 -0.7490199999999999 0.001352 -0.7496 -0.7486 0.0007840000000000001 0.0018159999999999997
-0.75 5.327210000000001 -0.7489200000000001 0.0014980000000000002 -0.7496 -0.7484 0.000984 0.0021
-0.75 5.376929000000001 -0.7486380000000001 0.001789 -0.7492 -0.747984 0.001184 0.0023
-0.75 5.42697 -0.748385 0.0018730000000000003 -0.749116 -0.747584 0.0010840000000000001 0.0025
-0.75 5.4771730000000005 -0.748219 0.00215 -0.7489 -0.7476 0.0014 0.0028
-0.75 5.526955 -0.7477440000000002 0.002444 -0.7485 -0.7469840000000001 0.0019 0.0031
-0.75 5.5775679999999985 -0.7473089999999998 0.0027050000000000004 -0.7481 -0.746584 0.0021 0.0032
-0.75 5.627079000000001 -0.7467539999999999 0.002994 -0.7478 -0.745868 0.0023 0.0035159999999999996
-0.75 5.677291 -0.7464270000000001 0.0032719999999999997 -0.7472 -0.745484 0.0026839999999999998 0.0039
-0.75 5.7271600000000005 -0.7458340000000001 0.0035960000000000007 -0.7467 -0.744884 0.002984 0.0043
-0.75 5.777002999999999 -0.745016 0.0039310000000000005 -0.7459 -0.7441840000000001 0.0033 0.004515999999999999
-0.75 5.827424 -0.744122 0.004288999999999999 -0.744916 -0.7431 0.0037 0.004815999999999999
-0.75 5.876980999999998 -0.7431679999999998 0.0046440000000000006 -0.7439 -0.7425 0.0039 0.005416
-0.75 5.9272 -0.7423979999999999 0.0048980000000000004 -0.7435160000000001 -0.7413839999999999 0.003884 0.005531999999999999
-0.75 5.9770579999999995 -0.7413400000000003 0.0054210000000000005 -0.742116 -0.740484 0.0046 0.006215999999999999
-0.75 6.027066000000001 -0.7399909999999998 0.0057680000000000006 -0.7412 -0.7387999999999999 0.005 0.0064
-0.75 6.077194 -0.738587 0.005993999999999999 -0.739616 -0.737684 0.004984000000000001 0.0066
-0.75 6.127025000000001 -0.7371149999999999 0.006623 -0.7384 -0.7363 0.0055839999999999996 0.007447999999999999
-0.75 6.17716 -0.735449 0.0074 -0.736816 -0.734184 0.0062 0.0086
-0.75 6.227117999999999 -0.7326200000000002 0.008896999999999999 -0.7349 -0.730884 0.0068839999999999995 0.011015999999999998
-0.75 6.277120000000001 -0.7300319999999999 0.00994 -0.7328 -0.727368 0.007300000000000001 0.0131
-0.75 6.327112 -0.7245130000000001 0.013942000000000001 -0.729816 -0.7189679999999999 0.009 0.018743999999999997
-0.75 6.377093000000001 -0.7179350000000001 0.017456 -0.725516 -0.711284 0.011352000000000001 0.023063999999999998
-0.75 6.427127999999998 -0.706903 0.023766 -0.7154 -0.69742 0.0176 0.029848
-0.75 6.4772490000000005 -0.6946920000000002 0.030652 -0.70088 -0.6877 0.0258 0.037616000000000004
-0.75 6.527142999999999 -0.6840129999999999 0.036779 -0.689144 -0.678484 0.031383999999999995 0.042716000000000004
-0.75 6.5771489999999995 -0.6730390000000002 0.04322300000000001 -0.6766999999999999 -0.6692 0.039484 0.047016
-0.75 6.627168 -0.6633159999999999 0.04959700000000001 -0.6664 -0.6601 0.045635999999999996 0.053531999999999996
-0.75 6.677093 -0.6537859999999999 0.05649900000000001 -0.6564 -0.6513 0.05266799999999999 0.060048
-0.75 6.727181000000001 -0.645153 0.06307300000000002 -0.647616 -0.643268 0.060284 0.0659
-0.75 6.777113999999999 -0.637072 0.068694 -0.639016 -0.635384 0.06595200000000001 0.0717
-0.75 6.827147 -0.6298039999999999 0.074099 -0.631616 -0.6280840000000001 0.0712 0.077316
-0.75 6.877124000000001 -0.6232660000000001 0.079041 -0.625196 -0.6215 0.076468 0.081516
-0.75 6.9271090000000015 -0.617212 0.083709 -0.619116 -0.615184 0.081 0.08633199999999999
-0.75 6.977165 -0.6123519999999999 0.08831900000000001 -0.6141159999999999 -0.6101 0.085284 0.091132
-0.75 7.027106 -0.606851 0.09182499999999999 -0.608916 -0.604684 0.08909999999999998 0.09471600000000001
-0.75 7.077174 -0.602815 0.095404 -0.6062799999999999 -0.599684 0.09228399999999999 0.098516
-0.75 7.127143000000001 -0.599243 0.09966699999999999 -0.6030319999999999 -0.5960840000000001 0.096584 0.1024
-0.75 7.1771509999999985 -0.595403 0.10203499999999999 -0.598632 -0.592484 0.099484 0.1049
-0.75 7.227099000000001 -0.591736 0.10482000000000002 -0.5944320000000001 -0.5883 0.102604 0.106948
-0.75 7.277125999999999 -0.589309 0.10725199999999997 -0.5933 -0.5861 0.1045 0.11004799999999999
-0.75 7.327140999999999 -0.5864440000000001 0.109315 -0.5901 -0.5819 0.1068 0.11161599999999999
-0.75 7.377098000000001 -0.5840500000000001 0.11220000000000001 -0.5875 -0.5809679999999999 0.109184 0.114816
-0.75 7.427144999999999 -0.5820829999999999 0.11345500000000001 -0.5855 -0.578284 0.111 0.11621599999999999
-0.5 3.977479 -0.5 0.0 -0.5 -0.5 0.0 0.0
-0.5 4.026254 -0.5 0.0 -0.5 -0.5 0.0 0.0
-0.5 4.076192 -0.5 0.0 -0.5 -0.5 0.0 0.0
-0.5 4.12716 -0.5 0.0 -0.5 -0.5 0.0 0.0
-0.5 4.176554999999999 -0.5 0.0 -0.5 -0.5 0.0 0.0
-0.5 4.2265809999999995 -0.5 0.0 -0.5 -0.5 0.0 0.0
-0.5 4.2770019999999995 -0.5 0.0 -0.5 -0.5 0.0 0.0
-0.5 4.326423 -0.5 0.0 -0.5 -0.5 0.0 0.0
-0.5 4.376204 -0.5 1e-06 -0.5 -0.5 0.0 0.0
-0.5 4.427268999999999 -0.49999799999999994 4e-06 -0.5 -0.5 0.0 0.0
-0.5 4.4760279999999995 -0.4999910000000001 1.2e-05 -0.5 -0.5 0.0 0.0
-0.5 4.526928000000001 -0.49999499999999997 6e-06 -0.5 -0.5 0.0 0.0
-0.5 4.576662 -0.499985 2.7000000000000002e-05 -0.5 -0.5 0.0 0.0
-0.5 4.626856 -0.49997800000000003 3.4e-05 -0.5 -0.5 0.0 1.599999999999966e-05
-0.5 4.67789 -0.4999740000000001 4.7000000000000004e-05 -0.5 -0.499984 0.0 0.0001
-0.5 4.726669 -0.499964 6.9e-05 -0.5 -0.4999 0.0 0.0002
-0.5 4.777557 -0.49994 0.000111 -0.5 -0.4998 0.0 0.0002999999999999999
-0.5 4.827124 -0.499946 9.9e-05 -0.5 -0.4999 0.0 0.0002999999999999999
-0.5 4.876807 -0.49992200000000003 0.000153 -0.5 -0.4998 0.0 0.0004
-0.5 4.92768 -0.499901 0.000178 -0.5 -0.4998 0.0 0.0004
-0.5 4.976927000000001 -0.499866 0.000236 -0.5 -0.4997 0.0 0.0005999999999999998
-0.5 5.027191 -0.499823 0.00030599999999999996 -0.5 -0.4996 0.0 0.0007
-0.5 5.077383 -0.499811 0.00033 -0.5 -0.4996 0.0 0.0007
-0.5 5.126765000000001 -0.499718 0.000468 -0.5 -0.49950000000000006 0.0 0.0008
-0.5 5.17717 -0.4996629999999999 0.0005570000000000001 -0.4999 -0.4994 0.00010000000000000002 0.0009
-0.5 5.227108 -0.49957 0.000661 -0.4999 -0.4993 0.0003 0.001
-0.5 5.277002000000001 -0.49945799999999996 0.0007599999999999999 -0.4998 -0.4992 0.00048400000000000006 0.0010159999999999995
-0.5 5.32721 -0.499356 0.0008550000000000001 -0.4998 -0.499 0.0005 0.0011999999999999997
-0.5 5.376959 -0.4991799999999999 0.001034 -0.49950000000000006 -0.4987 0.0007 0.0013
-0.5 5.42695 -0.49907399999999996 0.001041 -0.499516 -0.498584 0.000584 0.0014
-0.5 5.477231999999999 -0.499009 0.00122 -0.4994 -0.4986 0.0008000000000000001 0.0015159999999999996
-0.5 5.526946000000001 -0.498737 0.00136 -0.49911599999999995 -0.4983 0.0010840000000000001 0.0017159999999999994
-0.5 5.577560999999999 -0.4984930000000001 0.001522 -0.4989 -0.49808399999999997 0.0012 0.0018
-0.5 5.627086 -0.4981439999999999 0.001699 -0.4987 -0.49768399999999996 0.0013 0.002
-0.5 5.677272999999999 -0.49801 0.0018270000000000003 -0.4984 -0.4975 0.0015 0.0022
-0.5 5.7271719999999995 -0.497578 0.002068 -0.4981 -0.497 0.0016999999999999997 0.0025
-0.5 5.77694 -0.49718500000000004 0.002218 -0.4976999999999999 -0.4967 0.001884 0.0026
-0.5 5.827390999999998 -0.496693 0.002438 -0.4971 -0.4961 0.0021 0.0028
-0.5 5.8770190000000015 -0.49613999999999997 0.0026479999999999997 -0.4966 -0.495784 0.0023 0.0031
-0.5 5.927194000000001 -0.49568199999999996 0.0028030000000000004 -0.4963 -0.4951 0.0022 0.003216
-0.5 5.977064 -0.49509899999999996 0.0030380000000000003 -0.495516 -0.4946 0.0026 0.0035
-0.5 6.027063999999999 -0.494372 0.0032489999999999997 -0.495 -0.4937 0.0028 0.0036
-0.5 6.077164000000002 -0.49355400000000005 0.0034169999999999995 -0.4941 -0.493 0.0029 0.0038
-0.5 6.127042 -0.49266799999999994 0.003811 -0.4935 -0.4922 0.0032000000000000006 0.004232
-0.5 6.177189000000001 -0.491712 0.0042450000000000005 -0.49241599999999996 -0.491 0.0035 0.004915999999999999
-0.5 6.227122 -0.4901539999999999 0.005004000000000001 -0.49141599999999996 -0.4892 0.0039 0.005847999999999999
-0.5 6.277124 -0.488681 0.0057209999999999995 -0.4902 -0.4871 0.0042 0.0075
-0.5 6.327114999999999 -0.48497299999999993 0.008398 -0.4882 -0.481884 0.0052 0.011515999999999998
-0.5 6.377104999999999 -0.481621 0.010067 -0.486116 -0.47755200000000003 0.006084 0.012615999999999999
-0.5 6.427117999999999 -0.475075 0.014024000000000003 -0.480016 -0.4698 0.0103 0.017648
-0.5 6.477246 -0.46798599999999996 0.017989000000000005 -0.47213200000000005 -0.4636 0.015084 0.022031999999999996
-0.5 6.527137 -0.4610469999999999 0.021963999999999997 -0.464648 -0.4576 0.018284 0.025315999999999998
-0.5 6.577152000000001 -0.45455900000000005 0.025817000000000007 -0.457016 -0.451884 0.022984 0.028416000000000004
-0.5 6.627167999999999 -0.448287 0.030509000000000005 -0.44991600000000004 -0.4462 0.027783999999999996 0.033416
-0.5 6.677095 -0.442461 0.034705999999999994 -0.4442 -0.44076800000000005 0.032284 0.037132
-0.5 6.727178 -0.43692 0.039167 -0.43831600000000004 -0.43558399999999997 0.037284 0.041016000000000004
-0.5 6.777113000000001 -0.4316810000000001 0.042897000000000005 -0.4327 -0.4307 0.041184 0.045016
-0.5 6.82715 -0.426907 0.04650699999999999 -0.428016 -0.42580000000000007 0.0446 0.0486
-0.5 6.877121000000001 -0.42260299999999995 0.04979399999999999 -0.42401599999999995 -0.4214 0.048083999999999995 0.051516
-0.5 6.927116000000001 -0.41863000000000006 0.05324400000000001 -0.420016 -0.41728400000000004 0.0516 0.0549
-0.5 6.977163000000001 -0.41527200000000014 0.05650499999999999 -0.4164 -0.4138 0.0546 0.058399999999999994
-0.5 7.027112 -0.41153699999999993 0.059028 -0.412716 -0.4102 0.0572 0.0608
-0.5 7.0771749999999995 -0.4087159999999999 0.06153299999999999 -0.410616 -0.4068 0.0597 0.063316
-0.5 7.1271379999999995 -0.40632199999999996 0.064544 -0.4088 -0.4043 0.0628 0.066
-0.5 7.1771519999999995 -0.40375500000000003 0.06646 -0.405916 -0.401652 0.06476799999999999 0.068316
-0.5 7.227099999999999 -0.401174 0.068368 -0.402964 -0.3991 0.066784 0.069916
-0.5 7.277128 -0.3994719999999999 0.070191 -0.40201600000000004 -0.397368 0.068184 0.0722
-0.5 7.327141 -0.397298 0.07178 -0.39979999999999993 -0.39458400000000005 0.07 0.0733
-0.5 7.377097000000003 -0.395924 0.073822 -0.398116 -0.39378399999999997 0.071884 0.0756
-0.5 7.427147 -0.394404 0.074932 -0.3964 -0.391984 0.073068 0.07681599999999998
-0.25 3.9774789999999998 -0.25 0.0 -0.25 -0.25 0.0 0.0
-0.25 4.026254 -0.25 0.0 -0.25 -0.25 0.0 0.0
-0.25 4.076192 -0.25 0.0 -0.25 -0.25 0.0 0.0
-0.25 4.127160000000001 -0.25 0.0 -0.25 -0.25 0.0 0.0
-0.25 4.1765550000000005 -0.25 0.0 -0.25 -0.25 0.0 0.0
-0.25 4.2265809999999995 -0.25 0.0 -0.25 -0.25 0.0 0.0
-0.25 4.277002 -0.25 0.0 -0.25 -0.25 0.0 0.0
-0.25 4.326423 -0.25 0.0 -0.25 -0.25 0.0 0.0
-0.25 4.376204 -0.25 0.0 -0.25 -0.25 0.0 0.0
-0.25 4.427269000000001 -0.25 1e-06 -0.25 -0.25 0.0 0.0
-0.25 4.476028 -0.249998 8.000000000000001e-06 -0.25 -0.25 0.0 0.0
-0.25 4.526928 -0.249999 3e-06 -0.25 -0.25 0.0 0.0
-0.25 4.576662 -0.24999100000000002 1.3000000000000001e-05 -0.25 -0.25 0.0 0.0
-0.25 4.626856 -0.24998900000000002 1.8000000000000004e-05 -0.25 -0.25 0.0 0.0
-0.25 4.6778900000000005 -0.24998600000000004 2.4e-05 -0.25 -0.25 0.0 0.0001
-0.25 4.726669000000001 -0.24998000000000004 3.9e-05 -0.25 -0.2499 0.0 0.0001
-0.25 4.777557000000001 -0.249967 6.4e-05 -0.25 -0.2499 0.0 0.0002
-0.25 4.827124 -0.24996600000000002 5.500000000000001e-05 -0.25 -0.2499 0.0 0.0002
-0.25 4.876807 -0.24995400000000004 8.4e-05 -0.25 -0.2499 0.0 0.0002
-0.25 4.92768 -0.24994600000000003 9.6e-05 -0.25 -0.2499 0.0 0.0002
-0.25 4.976927 -0.24992200000000003 0.000129 -0.25 -0.2498 0.0 0.0002999999999999999
-0.25 5.027177 -0.2499 0.000166 -0.25 -0.2498 0.0 0.0004
-0.25 5.077381 -0.24989700000000004 0.000183 -0.25 -0.2498 0.0 0.0004
-0.25 5.1267640000000005 -0.249841 0.000259 -0.25 -0.2497 0.0 0.0004159999999999997
-0.25 5.177201 -0.249801 0.00031900000000000006 -0.25 -0.2497 0.00010000000000000002 0.0005
-0.25 5.227128 -0.24977200000000002 0.000358 -0.2499 -0.2496 0.00010000000000000002 0.0005
-0.25 5.276958 -0.24968500000000002 0.00043599999999999997 -0.2499 -0.2495 0.00028399999999999996 0.0005999999999999998
-0.25 5.327174000000001 -0.24963900000000003 0.00048800000000000004 -0.2499 -0.2494 0.0003 0.0007
-0.25 5.376923 -0.24955600000000003 0.000579 -0.2497 -0.2493 0.0004000000000000001 0.0007159999999999996
-0.25 5.42699 -0.24948700000000007 0.000589 -0.2498 -0.2492 0.0003 0.0008
-0.25 5.477191 -0.24943700000000002 0.000697 -0.2497 -0.2492 0.0005 0.0009
-0.25 5.5269770000000005 -0.249289 0.0007710000000000002 -0.2495 -0.249084 0.0006 0.001
-0.25 5.577577 -0.24913799999999997 0.0008789999999999999 -0.2494 -0.2489 0.0007 0.001
